CustomerID,ItemID,Quantity,PurchaseDate,TotalPrice,EmployeeID
Cust0264,Item0019,1,2023-08-11,54.48,Emp04
Cust0497,Item0013,1,2023-05-06,137.02,Emp03
Cust0018,Item0013,1,2023-09-08,95.18,Emp07
Cust0155,Item0006,1,2023-12-01,185.01,Emp02
Cust0382,Item0003,1,2023-08-26,60.39,Emp08
Cust0443,Item0045,2,2023-11-20,127.1,
Cust0335,Item0001,1,2023-03-03,32.23,Emp01
Cust0060,Item0016,1,2023-11-25,107.02,Emp06
Cust0343,Item0035,1,2023-10-28,26.3,
Cust0294,Item0051,2,2023-12-22,79.76,
Cust0382,Item0019,1,2023-04-03,35.28,Emp01
Cust0197,Item0014,1,2023-06-02,109.85,Emp06
Cust0293,Item0011,1,2023-02-02,137.16,Emp09
Cust0366,Item0055,1,2023-07-27,48.54,
Cust0417,Item0046,3,2023-10-02,195.66,
Cust0402,Item0052,1,2023-09-23,40.0,
Cust0429,Item0004,1,2023-04-17,167.51,Emp04
Cust0495,Item0004,1,2023-04-03,84.78,Emp06
Cust0442,Item0006,1,2023-01-03,123.68,Emp04
Cust0285,Item0011,1,2023-03-04,67.26,Emp05
Cust0021,Item0007,1,2023-12-01,137.3,Emp06
Cust0083,Item0009,1,2023-01-18,97.56,Emp09
Cust0044,Item0053,2,2023-07-06,28.7,
Cust0495,Item0014,1,2023-12-03,147.05,Emp02
Cust0001,Item0002,1,2023-09-23,31.39,Emp10
Cust0464,Item0063,3,2023-08-16,109.64999999999999,
Cust0072,Item0011,1,2023-09-25,127.02,Emp06
Cust0467,Item0043,3,2023-10-03,54.150000000000006,
Cust0262,Item0004,1,2023-12-06,91.59,Emp07
Cust0420,Item0002,1,2023-04-07,56.53,Emp06
Cust0073,Item0007,1,2023-03-10,73.88,Emp08
Cust0309,Item0019,1,2023-07-03,37.03,Emp03
Cust0143,Item0020,1,2023-08-05,35.41,Emp09
Cust0039,Item0009,1,2023-07-15,97.96,Emp06
Cust0333,Item0046,2,2023-02-12,68.42,
Cust0484,Item0014,1,2023-12-22,60.55,Emp04
Cust0074,Item0003,1,2023-11-19,64.23,Emp06
Cust0376,Item0007,1,2023-07-10,161.97,Emp04
Cust0289,Item0017,1,2023-11-06,75.06,Emp04
Cust0084,Item0005,1,2023-06-11,126.76,Emp10
Cust0404,Item0001,1,2023-11-06,62.49,Emp10
Cust0127,Item0004,1,2023-09-30,167.0,Emp09
Cust0057,Item0014,1,2023-02-03,143.51,Emp03
Cust0169,Item0012,1,2023-06-20,42.18,Emp05
Cust0399,Item0008,1,2023-05-21,96.69,Emp03
Cust0006,Item0008,1,2023-07-13,63.76,Emp07
Cust0488,Item0004,1,2023-03-31,113.99,Emp07
Cust0270,Item0040,3,2023-09-08,103.56,
Cust0049,Item0019,1,2023-05-25,31.12,Emp03
Cust0283,Item0004,1,2023-01-25,148.08,Emp02
Cust0088,Item0013,1,2023-04-03,80.73,Emp08
Cust0177,Item0064,3,2023-10-10,99.84,
Cust0305,Item0046,2,2023-10-31,30.7,
Cust0066,Item0017,1,2023-03-21,141.91,Emp08
Cust0337,Item0013,1,2023-10-18,99.2,Emp06
Cust0377,Item0012,1,2023-12-29,51.05,Emp09
Cust0399,Item0020,1,2023-08-03,42.71,Emp01
Cust0362,Item0015,1,2023-07-01,69.3,Emp02
Cust0409,Item0010,1,2023-05-22,124.74,Emp06
Cust0488,Item0008,1,2023-06-06,73.48,Emp09
Cust0326,Item0040,2,2023-06-10,58.02,
Cust0433,Item0003,1,2023-02-09,46.68,Emp05
Cust0374,Item0003,1,2023-03-26,44.59,Emp07
Cust0295,Item0010,1,2023-10-11,90.67,Emp07
Cust0476,Item0001,1,2023-08-06,50.19,Emp09
Cust0347,Item0005,1,2023-09-03,75.49,Emp08
Cust0255,Item0018,1,2023-12-24,58.5,Emp10
Cust0064,Item0020,1,2023-04-08,30.95,Emp04
Cust0467,Item0021,3,2023-08-06,106.80000000000001,
Cust0360,Item0012,1,2023-05-06,110.76,Emp01
Cust0379,Item0017,1,2023-12-17,113.28,Emp04
Cust0312,Item0015,1,2023-03-28,72.88,Emp01
Cust0346,Item0069,3,2023-04-26,109.28999999999999,
Cust0090,Item0005,1,2023-09-21,84.95,Emp03
Cust0181,Item0048,2,2023-07-14,74.04,
Cust0088,Item0004,1,2023-06-23,198.69,Emp09
Cust0468,Item0018,1,2023-03-02,51.1,Emp06
Cust0149,Item0010,1,2023-05-16,56.57,Emp04
Cust0110,Item0019,1,2023-07-21,29.54,Emp03
Cust0112,Item0062,3,2023-01-19,74.25,
Cust0479,Item0020,1,2023-09-07,57.67,Emp08
Cust0030,Item0020,1,2023-08-24,29.96,Emp03
Cust0169,Item0004,1,2023-01-03,113.83,Emp08
Cust0180,Item0032,2,2023-07-01,53.66,
Cust0005,Item0016,1,2023-04-12,110.89,Emp07
Cust0044,Item0005,1,2023-07-30,140.46,Emp07
Cust0064,Item0021,1,2023-12-03,12.83,
Cust0129,Item0013,1,2023-07-11,75.6,Emp10
Cust0154,Item0006,1,2023-10-02,88.58,Emp09
Cust0416,Item0015,1,2023-12-03,107.84,Emp04
Cust0430,Item0005,1,2023-07-01,143.04,Emp05
Cust0383,Item0012,1,2023-12-30,138.02,Emp06
Cust0102,Item0010,1,2023-01-21,57.88,Emp02
Cust0069,Item0011,1,2023-01-17,75.88,Emp06
Cust0083,Item0016,1,2023-12-07,92.16,Emp01
Cust0137,Item0016,1,2023-10-09,96.98,Emp03
Cust0254,Item0066,1,2023-06-16,35.13,
Cust0385,Item0046,3,2023-07-19,46.5,
Cust0068,Item0004,1,2023-01-11,122.21,Emp06
Cust0065,Item0017,1,2023-01-07,93.83,Emp03
Cust0393,Item0002,1,2023-12-14,28.19,Emp09
Cust0425,Item0020,1,2023-01-05,53.08,Emp06
Cust0223,Item0010,1,2023-09-06,42.47,Emp05
Cust0043,Item0036,3,2023-03-20,62.16,
Cust0374,Item0008,1,2023-05-24,63.26,Emp07
Cust0393,Item0009,1,2023-12-25,83.54,Emp02
Cust0127,Item0014,1,2023-04-12,85.32,Emp04
Cust0243,Item0027,3,2023-09-15,83.13,
Cust0313,Item0019,1,2023-11-19,59.85,Emp01
Cust0325,Item0004,1,2023-03-09,68.81,Emp09
Cust0206,Item0007,1,2023-03-16,121.3,Emp08
Cust0219,Item0007,1,2023-02-16,146.62,Emp04
Cust0443,Item0014,1,2023-09-26,93.29,Emp01
Cust0157,Item0035,1,2023-06-22,32.5,
Cust0219,Item0017,1,2023-08-07,114.26,Emp09
Cust0330,Item0004,1,2023-05-18,143.34,Emp10
Cust0187,Item0012,1,2023-12-31,73.77,Emp08
Cust0215,Item0002,1,2023-04-04,60.78,Emp03
Cust0021,Item0011,1,2023-04-19,68.04,Emp01
Cust0147,Item0020,1,2023-02-21,27.6,Emp08
Cust0221,Item0016,1,2023-07-06,93.25,Emp04
Cust0172,Item0004,1,2023-12-09,139.94,Emp09
Cust0007,Item0005,1,2023-06-19,116.79,Emp03
Cust0185,Item0044,3,2023-10-29,57.42,
Cust0271,Item0008,1,2023-11-29,65.63,Emp08
Cust0142,Item0013,1,2023-02-14,128.3,Emp08
Cust0455,Item0020,1,2023-03-03,50.1,Emp08
Cust0022,Item0007,1,2023-04-09,178.58,Emp08
Cust0361,Item0004,1,2023-02-08,75.76,Emp02
Cust0483,Item0011,1,2023-06-04,90.82,Emp02
Cust0372,Item0007,1,2023-10-01,100.46,Emp09
Cust0370,Item0005,1,2023-04-09,124.17,Emp05
Cust0215,Item0009,1,2023-10-14,96.06,Emp03
Cust0500,Item0012,1,2023-08-18,77.77,Emp06
Cust0323,Item0048,1,2023-09-05,25.95,
Cust0215,Item0017,1,2023-01-12,116.52,Emp03
Cust0086,Item0005,1,2023-05-29,173.18,Emp08
Cust0024,Item0024,3,2023-04-08,39.599999999999994,
Cust0380,Item0052,3,2023-09-30,75.69,
Cust0446,Item0003,1,2023-03-26,66.58,Emp09
Cust0225,Item0045,3,2023-07-19,133.05,
Cust0206,Item0007,1,2023-04-05,97.13,Emp07
Cust0002,Item0007,1,2023-10-31,104.25,Emp04
Cust0357,Item0017,1,2023-08-22,133.39,Emp01
Cust0258,Item0054,2,2023-06-05,33.34,
Cust0437,Item0009,1,2023-10-10,74.8,Emp10
Cust0061,Item0002,1,2023-10-01,68.37,Emp01
Cust0122,Item0005,1,2023-05-23,182.62,Emp01
Cust0475,Item0002,1,2023-11-25,39.6,Emp08
Cust0128,Item0034,3,2023-03-01,50.519999999999996,
Cust0001,Item0020,1,2023-07-08,51.78,Emp02
Cust0167,Item0018,1,2023-05-16,59.33,Emp03
Cust0370,Item0020,1,2023-05-31,18.2,Emp02
Cust0167,Item0061,1,2023-07-02,15.58,
Cust0113,Item0038,1,2023-05-12,23.76,
Cust0498,Item0019,1,2023-02-24,29.84,Emp01
Cust0370,Item0045,3,2023-05-12,92.82000000000001,
Cust0446,Item0020,1,2023-10-10,40.09,Emp03
Cust0106,Item0035,2,2023-05-18,24.9,
Cust0105,Item0013,1,2023-03-21,132.39,Emp05
Cust0229,Item0014,1,2023-07-08,59.71,Emp03
Cust0076,Item0026,2,2023-04-03,52.08,
Cust0236,Item0006,1,2023-04-07,95.37,Emp04
Cust0292,Item0006,1,2023-11-28,132.81,Emp05
Cust0145,Item0006,1,2023-04-01,167.82,Emp05
Cust0419,Item0020,1,2023-04-07,10.03,Emp08
Cust0036,Item0014,1,2023-05-06,136.5,Emp04
Cust0233,Item0046,1,2023-09-27,46.52,
Cust0071,Item0021,3,2023-02-21,47.099999999999994,
Cust0194,Item0004,1,2023-01-07,153.2,Emp01
Cust0391,Item0023,1,2023-05-08,11.23,
Cust0395,Item0005,1,2023-11-18,127.55,Emp06
Cust0308,Item0001,1,2023-02-24,60.01,Emp08
Cust0278,Item0042,3,2023-02-13,124.89000000000001,
Cust0104,Item0019,1,2023-08-16,21.85,Emp08
Cust0418,Item0011,1,2023-09-03,105.45,Emp08
Cust0080,Item0018,1,2023-12-21,33.69,Emp02
Cust0137,Item0004,1,2023-01-11,176.68,Emp10
Cust0423,Item0018,1,2023-06-01,47.18,Emp07
Cust0053,Item0014,1,2023-03-14,51.66,Emp02
Cust0001,Item0022,1,2023-08-07,20.43,
Cust0198,Item0010,1,2023-04-26,148.27,Emp10
Cust0472,Item0045,3,2023-02-27,84.03,
Cust0252,Item0004,1,2023-04-25,80.91,Emp10
Cust0053,Item0039,2,2023-02-09,87.6,
Cust0316,Item0012,1,2023-02-13,126.71,Emp08
Cust0459,Item0005,1,2023-04-02,188.13,Emp02
Cust0220,Item0020,1,2023-04-03,12.36,Emp07
Cust0348,Item0010,1,2023-11-16,63.41,Emp06
Cust0419,Item0004,1,2023-05-19,155.15,Emp10
Cust0470,Item0012,1,2023-05-16,119.22,Emp07
Cust0416,Item0025,1,2023-03-18,32.79,
Cust0399,Item0011,1,2023-03-17,84.36,Emp06
Cust0200,Item0016,1,2023-02-04,91.45,Emp07
Cust0058,Item0009,1,2023-03-16,90.86,Emp07
Cust0047,Item0005,1,2023-04-04,143.5,Emp08
Cust0393,Item0011,1,2023-09-11,110.96,Emp07
Cust0218,Item0014,1,2023-11-05,41.9,Emp05
Cust0407,Item0005,1,2023-12-01,195.55,Emp01
Cust0472,Item0014,1,2023-10-09,79.32,Emp10
Cust0255,Item0016,1,2023-09-30,70.49,Emp10
Cust0275,Item0045,1,2023-10-25,45.69,
Cust0367,Item0019,1,2023-12-22,48.36,Emp07
Cust0416,Item0065,1,2023-05-01,17.66,
Cust0186,Item0001,1,2023-07-05,46.3,Emp09
Cust0286,Item0005,1,2023-02-26,135.79,Emp04
Cust0031,Item0044,1,2023-05-31,61.46,
Cust0236,Item0018,1,2023-08-04,59.53,Emp04
Cust0125,Item0008,1,2023-01-29,60.24,Emp05
Cust0383,Item0005,1,2023-07-13,139.73,Emp05
Cust0376,Item0014,1,2023-07-10,95.29,Emp01
Cust0028,Item0063,3,2023-02-07,87.57000000000001,
Cust0245,Item0031,1,2023-03-17,48.84,
Cust0188,Item0008,1,2023-02-09,31.37,Emp01
Cust0007,Item0014,1,2023-03-18,53.01,Emp10
Cust0392,Item0005,1,2023-09-28,126.09,Emp06
Cust0358,Item0051,2,2023-06-22,53.16,
Cust0228,Item0065,1,2023-05-27,35.71,
Cust0057,Item0002,1,2023-11-06,22.1,Emp03
Cust0385,Item0006,1,2023-01-06,75.82,Emp03
Cust0203,Item0064,2,2023-10-11,80.0,
Cust0365,Item0057,3,2023-06-06,81.33,
Cust0364,Item0006,1,2023-05-20,184.4,Emp05
Cust0499,Item0013,1,2023-03-06,53.52,Emp03
Cust0381,Item0020,1,2023-01-29,21.55,Emp07
Cust0113,Item0018,1,2023-11-06,55.95,Emp06
Cust0431,Item0015,1,2023-09-02,73.33,Emp04
Cust0161,Item0013,1,2023-07-14,146.58,Emp08
Cust0085,Item0012,1,2023-11-28,54.47,Emp10
Cust0218,Item0004,1,2023-02-23,143.34,Emp04
Cust0040,Item0011,1,2023-01-15,44.76,Emp03
Cust0123,Item0018,1,2023-02-24,34.2,Emp03
Cust0034,Item0001,1,2023-06-08,59.92,Emp02
Cust0097,Item0002,1,2023-05-04,77.28,Emp10
Cust0138,Item0019,1,2023-10-17,37.93,Emp02
Cust0023,Item0016,1,2023-01-24,115.04,Emp05
Cust0025,Item0010,1,2023-01-05,130.04,Emp04
Cust0183,Item0046,3,2023-04-10,106.74,
Cust0162,Item0067,2,2023-03-08,44.08,
Cust0360,Item0011,1,2023-07-28,44.25,Emp10
Cust0460,Item0027,3,2023-03-18,42.75,
Cust0013,Item0013,1,2023-09-02,125.59,Emp01
Cust0301,Item0023,2,2023-03-24,27.0,
Cust0078,Item0003,1,2023-11-17,74.61,Emp08
Cust0048,Item0035,1,2023-12-15,34.45,
Cust0335,Item0006,1,2023-09-14,121.07,Emp01
Cust0265,Item0059,3,2023-09-25,87.33,
Cust0477,Item0049,1,2023-06-23,32.62,
Cust0149,Item0014,1,2023-01-21,86.8,Emp06
Cust0457,Item0064,2,2023-05-03,34.26,
Cust0107,Item0059,1,2023-03-20,47.56,
Cust0291,Item0016,1,2023-02-19,62.66,Emp05
Cust0413,Item0010,1,2023-10-08,106.99,Emp08
Cust0445,Item0026,2,2023-02-18,39.9,
Cust0233,Item0010,1,2023-03-24,63.7,Emp04
Cust0035,Item0012,1,2023-06-30,109.87,Emp07
Cust0046,Item0015,1,2023-05-13,112.59,Emp01
Cust0243,Item0069,2,2023-11-29,55.16,
Cust0474,Item0004,1,2023-10-19,64.12,Emp02
Cust0250,Item0010,1,2023-07-25,94.88,Emp06
Cust0210,Item0064,1,2023-08-14,29.22,
Cust0188,Item0020,1,2023-06-10,29.44,Emp08
Cust0192,Item0014,1,2023-09-17,99.53,Emp10
Cust0231,Item0002,1,2023-11-14,61.08,Emp02
Cust0330,Item0008,1,2023-12-25,52.8,Emp02
Cust0421,Item0005,1,2023-02-23,143.62,Emp06
Cust0149,Item0019,1,2023-07-24,40.04,Emp01
Cust0438,Item0013,1,2023-08-25,75.89,Emp02
Cust0343,Item0015,1,2023-08-28,50.6,Emp01
Cust0329,Item0015,1,2023-02-25,130.65,Emp02
Cust0044,Item0004,1,2023-07-23,92.45,Emp07
Cust0394,Item0013,1,2023-06-18,64.77,Emp03
Cust0034,Item0020,1,2023-09-06,10.31,Emp07
Cust0109,Item0051,1,2023-05-23,43.22,
Cust0233,Item0005,1,2023-08-29,195.72,Emp01
Cust0075,Item0011,1,2023-10-18,71.62,Emp01
Cust0017,Item0045,1,2023-07-05,55.08,
Cust0405,Item0016,1,2023-04-20,65.27,Emp09
Cust0028,Item0001,1,2023-12-17,29.97,Emp01
Cust0217,Item0006,1,2023-02-12,176.05,Emp03
Cust0073,Item0013,1,2023-02-11,138.94,Emp07
Cust0153,Item0049,2,2023-09-26,44.5,
Cust0110,Item0009,1,2023-04-05,81.87,Emp06
Cust0426,Item0014,1,2023-06-25,83.38,Emp09
Cust0494,Item0031,1,2023-06-28,46.34,
Cust0483,Item0016,1,2023-10-02,116.26,Emp10
Cust0353,Item0065,2,2023-07-01,94.44,
Cust0468,Item0013,1,2023-01-06,47.48,Emp04
Cust0288,Item0059,1,2023-02-09,38.69,
Cust0371,Item0020,1,2023-03-16,33.62,Emp05
Cust0166,Item0011,1,2023-01-08,141.54,Emp08
Cust0078,Item0030,2,2023-06-12,58.4,
Cust0059,Item0064,2,2023-05-15,70.66,
Cust0267,Item0049,1,2023-11-21,38.53,
Cust0231,Item0019,1,2023-02-19,17.85,Emp06
Cust0019,Item0007,1,2023-08-04,168.14,Emp10
Cust0357,Item0006,1,2023-11-04,135.05,Emp08
Cust0194,Item0007,1,2023-04-08,136.38,Emp09
Cust0498,Item0001,1,2023-07-09,34.78,Emp04
Cust0417,Item0010,1,2023-06-07,78.12,Emp04
Cust0258,Item0028,3,2023-09-13,58.89,
Cust0333,Item0047,2,2023-06-30,104.26,
Cust0181,Item0048,3,2023-06-21,96.51,
Cust0059,Item0050,2,2023-07-11,53.68,
Cust0091,Item0006,1,2023-10-05,141.82,Emp06
Cust0224,Item0014,1,2023-11-21,73.58,Emp05
Cust0146,Item0027,1,2023-02-23,30.44,
Cust0046,Item0020,1,2023-07-30,27.31,Emp09
Cust0054,Item0020,1,2023-10-06,45.64,Emp09
Cust0052,Item0017,1,2023-10-25,95.01,Emp04
Cust0413,Item0010,1,2023-08-04,84.67,Emp06
Cust0109,Item0015,1,2023-10-10,147.52,Emp08
Cust0196,Item0016,1,2023-03-05,72.94,Emp02
Cust0180,Item0050,2,2023-11-27,69.46,
Cust0361,Item0046,1,2023-07-11,19.62,
Cust0401,Item0010,1,2023-05-18,47.32,Emp10
Cust0451,Item0010,1,2023-08-01,76.96,Emp03
Cust0345,Item0014,1,2023-01-17,45.74,Emp02
Cust0008,Item0012,1,2023-09-23,133.68,Emp05
Cust0420,Item0041,2,2023-03-29,23.78,
Cust0492,Item0014,1,2023-05-04,73.94,Emp10
Cust0285,Item0033,3,2023-11-26,53.34,
Cust0202,Item0057,2,2023-03-07,55.86,
Cust0481,Item0006,1,2023-07-26,103.02,Emp07
Cust0463,Item0006,1,2023-08-12,126.03,Emp08
Cust0119,Item0005,1,2023-09-16,167.06,Emp10
Cust0061,Item0013,1,2023-11-18,110.25,Emp02
Cust0470,Item0018,1,2023-03-23,27.83,Emp05
Cust0486,Item0003,1,2023-02-17,28.47,Emp07
Cust0014,Item0019,1,2023-03-20,31.92,Emp04
Cust0015,Item0018,1,2023-02-10,36.45,Emp09
Cust0293,Item0005,1,2023-08-21,164.07,Emp07
Cust0325,Item0012,1,2023-04-06,120.55,Emp07
Cust0123,Item0008,1,2023-06-02,37.85,Emp05
Cust0100,Item0008,1,2023-07-13,85.26,Emp04
Cust0395,Item0002,1,2023-05-21,47.67,Emp03
Cust0043,Item0061,1,2023-11-23,24.26,
Cust0297,Item0028,2,2023-11-02,38.02,
Cust0063,Item0010,1,2023-05-15,128.64,Emp01
Cust0459,Item0003,1,2023-09-11,54.26,Emp04
Cust0433,Item0007,1,2023-07-20,87.92,Emp02
Cust0052,Item0001,1,2023-07-31,37.36,Emp08
Cust0038,Item0003,1,2023-04-18,74.08,Emp03
Cust0352,Item0011,1,2023-11-21,62.35,Emp07
Cust0466,Item0006,1,2023-04-03,106.67,Emp07
Cust0153,Item0006,1,2023-12-04,128.37,Emp06
Cust0291,Item0002,1,2023-03-02,52.06,Emp03
Cust0500,Item0012,1,2023-09-05,64.45,Emp09
Cust0315,Item0001,1,2023-03-23,27.49,Emp03
Cust0268,Item0028,1,2023-11-07,16.53,
Cust0016,Item0017,1,2023-09-20,76.65,Emp05
Cust0390,Item0012,1,2023-02-28,126.63,Emp07
Cust0461,Item0011,1,2023-03-12,115.72,Emp09
Cust0113,Item0005,1,2023-05-18,93.55,Emp06
Cust0141,Item0003,1,2023-06-28,58.66,Emp05
Cust0363,Item0010,1,2023-08-28,141.03,Emp10
Cust0382,Item0048,3,2023-07-24,147.66,
Cust0473,Item0006,1,2023-04-12,119.8,Emp03
Cust0352,Item0066,2,2023-07-21,23.0,
Cust0053,Item0019,1,2023-06-09,33.72,Emp08
Cust0085,Item0067,2,2023-08-10,62.8,
Cust0453,Item0020,1,2023-05-20,18.75,Emp03
Cust0418,Item0004,1,2023-11-07,187.91,Emp05
Cust0197,Item0019,1,2023-06-30,13.42,Emp01
Cust0192,Item0025,2,2023-03-27,67.66,
Cust0456,Item0017,1,2023-05-10,108.39,Emp01
Cust0301,Item0020,1,2023-11-27,33.76,Emp01
Cust0487,Item0043,2,2023-01-16,20.78,
Cust0059,Item0011,1,2023-08-08,130.99,Emp03
Cust0405,Item0008,1,2023-02-07,60.44,Emp01
Cust0111,Item0012,1,2023-03-16,74.76,Emp09
Cust0400,Item0001,1,2023-06-13,23.76,Emp07
Cust0353,Item0011,1,2023-04-20,59.97,Emp01
Cust0239,Item0011,1,2023-04-30,88.97,Emp02
Cust0288,Item0010,1,2023-11-05,73.63,Emp05
Cust0109,Item0004,1,2023-10-15,105.74,Emp07
Cust0143,Item0063,1,2023-10-21,36.44,
Cust0458,Item0014,1,2023-06-12,141.92,Emp01
Cust0417,Item0007,1,2023-01-26,162.05,Emp06
Cust0411,Item0002,1,2023-05-21,48.96,Emp02
Cust0216,Item0015,1,2023-03-29,128.64,Emp10
Cust0308,Item0013,1,2023-05-02,96.3,Emp01
Cust0296,Item0001,1,2023-11-26,26.09,Emp09
Cust0402,Item0021,2,2023-05-26,53.88,
Cust0068,Item0046,1,2023-10-01,20.91,
Cust0471,Item0011,1,2023-11-27,86.73,Emp06
Cust0009,Item0004,1,2023-08-01,126.97,Emp05
Cust0371,Item0011,1,2023-06-27,72.18,Emp04
Cust0205,Item0011,1,2023-09-10,135.63,Emp03
Cust0314,Item0010,1,2023-12-23,94.62,Emp08
Cust0233,Item0004,1,2023-07-11,162.93,Emp02
Cust0481,Item0001,1,2023-04-25,46.56,Emp07
Cust0025,Item0029,1,2023-06-15,21.37,
Cust0442,Item0014,1,2023-04-26,57.88,Emp04
Cust0088,Item0012,1,2023-10-03,129.0,Emp01
Cust0003,Item0024,2,2023-01-23,55.34,
Cust0057,Item0010,1,2023-02-08,47.18,Emp04
Cust0136,Item0020,1,2023-07-14,25.52,Emp04
Cust0139,Item0005,1,2023-10-26,89.39,Emp06
Cust0236,Item0011,1,2023-03-17,83.57,Emp07
Cust0386,Item0014,1,2023-11-23,104.64,Emp04
Cust0229,Item0017,1,2023-09-28,116.05,Emp07
Cust0124,Item0016,1,2023-05-24,112.21,Emp10
Cust0165,Item0051,1,2023-02-17,35.16,
Cust0136,Item0066,1,2023-06-30,27.2,
Cust0286,Item0036,3,2023-11-28,146.60999999999999,
Cust0377,Item0065,1,2023-02-08,23.66,
Cust0498,Item0007,1,2023-01-07,145.34,Emp04
Cust0344,Item0013,1,2023-04-07,103.26,Emp01
Cust0250,Item0007,1,2023-10-30,170.64,Emp02
Cust0390,Item0011,1,2023-06-09,115.84,Emp01
Cust0363,Item0005,1,2023-09-16,75.7,Emp01
Cust0055,Item0035,2,2023-07-17,62.58,
Cust0500,Item0020,1,2023-09-20,37.71,Emp01
Cust0104,Item0033,1,2023-05-23,29.39,
Cust0217,Item0010,1,2023-10-23,103.52,Emp10
Cust0332,Item0015,1,2023-02-24,98.44,Emp01
Cust0382,Item0001,1,2023-08-24,34.04,Emp09
Cust0096,Item0016,1,2023-12-05,115.18,Emp10
Cust0272,Item0009,1,2023-03-02,79.62,Emp10
Cust0475,Item0012,1,2023-08-09,58.01,Emp04
Cust0109,Item0017,1,2023-08-09,126.34,Emp02
Cust0261,Item0015,1,2023-05-20,99.43,Emp09
Cust0190,Item0013,1,2023-08-05,85.06,Emp08
Cust0100,Item0013,1,2023-04-01,97.43,Emp09
Cust0305,Item0020,1,2023-09-10,55.23,Emp02
Cust0266,Item0002,1,2023-11-27,30.21,Emp01
Cust0128,Item0035,1,2023-01-28,21.79,
Cust0459,Item0009,1,2023-05-03,49.39,Emp05
Cust0034,Item0009,1,2023-04-26,95.65,Emp09
Cust0452,Item0013,1,2023-07-20,125.41,Emp01
Cust0202,Item0009,1,2023-09-11,50.83,Emp03
Cust0106,Item0007,1,2023-06-27,165.15,Emp09
Cust0327,Item0020,1,2023-05-28,55.05,Emp04
Cust0376,Item0006,1,2023-09-15,153.8,Emp06
Cust0465,Item0051,3,2023-06-06,116.91,
Cust0437,Item0036,1,2023-06-11,33.31,
Cust0349,Item0006,1,2023-06-20,121.33,Emp05
Cust0461,Item0001,1,2023-12-08,53.66,Emp02
Cust0243,Item0001,1,2023-04-01,72.61,Emp06
Cust0499,Item0003,1,2023-03-29,69.43,Emp09
Cust0348,Item0021,3,2023-06-30,110.07,
Cust0497,Item0001,1,2023-09-08,39.72,Emp10
Cust0448,Item0004,1,2023-01-24,159.4,Emp03
Cust0420,Item0010,1,2023-04-27,78.34,Emp10
Cust0269,Item0005,1,2023-02-18,132.79,Emp01
Cust0052,Item0011,1,2023-08-20,144.0,Emp10
Cust0252,Item0055,2,2023-12-06,79.36,
Cust0250,Item0015,1,2023-01-07,132.68,Emp04
Cust0424,Item0011,1,2023-09-23,45.65,Emp01
Cust0397,Item0020,1,2023-09-05,17.17,Emp05
Cust0058,Item0017,1,2023-11-24,105.29,Emp04
Cust0011,Item0014,1,2023-04-23,104.22,Emp08
Cust0338,Item0043,2,2023-01-16,78.5,
Cust0126,Item0014,1,2023-07-04,107.01,Emp07
Cust0106,Item0033,2,2023-11-24,83.84,
Cust0056,Item0061,3,2023-10-06,131.49,
Cust0461,Item0054,1,2023-05-16,43.54,
Cust0467,Item0011,1,2023-07-20,130.2,Emp07
Cust0302,Item0009,1,2023-06-08,50.95,Emp02
Cust0098,Item0017,1,2023-12-26,113.24,Emp04
Cust0176,Item0028,2,2023-08-21,58.36,
Cust0291,Item0043,2,2023-02-26,92.58,
Cust0497,Item0005,1,2023-08-27,123.26,Emp07
Cust0349,Item0010,1,2023-11-16,49.01,Emp07
Cust0286,Item0010,1,2023-09-07,41.58,Emp03
Cust0148,Item0010,1,2023-01-08,76.1,Emp09
Cust0233,Item0010,1,2023-10-31,103.87,Emp01
Cust0064,Item0010,1,2023-01-03,72.92,Emp09
Cust0221,Item0001,1,2023-01-26,77.93,Emp02
Cust0129,Item0010,1,2023-09-15,141.8,Emp03
Cust0341,Item0056,1,2023-02-14,42.44,
Cust0366,Item0007,1,2023-08-10,170.59,Emp03
Cust0300,Item0039,1,2023-01-17,38.84,
Cust0243,Item0036,3,2023-11-23,54.72,
Cust0198,Item0004,1,2023-05-14,129.49,Emp07
Cust0472,Item0010,1,2023-03-30,136.12,Emp09
Cust0289,Item0011,1,2023-10-24,97.54,Emp02
Cust0072,Item0007,1,2023-05-09,114.77,Emp06
Cust0070,Item0007,1,2023-06-04,133.27,Emp10
Cust0157,Item0019,1,2023-11-18,14.15,Emp05
Cust0237,Item0013,1,2023-08-12,119.87,Emp08
Cust0050,Item0015,1,2023-12-22,110.2,Emp05
Cust0161,Item0012,1,2023-08-28,63.09,Emp08
Cust0182,Item0014,1,2023-07-30,95.31,Emp01
Cust0237,Item0018,1,2023-01-14,47.6,Emp06
Cust0491,Item0026,1,2023-11-11,35.47,
Cust0465,Item0008,1,2023-10-25,37.99,Emp04
Cust0263,Item0020,1,2023-10-06,14.1,Emp02
Cust0461,Item0010,1,2023-01-28,67.03,Emp02
Cust0387,Item0029,2,2023-12-10,79.16,
Cust0004,Item0017,1,2023-08-24,109.33,Emp01
Cust0430,Item0002,1,2023-05-19,52.33,Emp06
Cust0425,Item0027,2,2023-11-01,36.5,
Cust0050,Item0057,2,2023-12-20,93.32,
Cust0170,Item0028,3,2023-10-27,81.87,
